step,phase,cmtm_mode,agent0_carbon_mass,agent0_storage_intensity,agent0_energy,agent0_active,agent1_carbon_mass,agent1_storage_intensity,agent1_energy,agent1_active,agent2_carbon_mass,agent2_storage_intensity,agent2_energy,agent2_active,agent3_carbon_mass,agent3_storage_intensity,agent3_energy,agent3_active,agent4_carbon_mass,agent4_storage_intensity,agent4_energy,agent4_active
23,discharge,full,0.0011193685908102704,0.3695812245065945,0.0030287485310020058,1.0,0.0021019143069233043,0.6999999909708854,0.0030027347629076294,1.0,0.002108699287713324,0.6999999917224373,0.003012427589498403,1.0,0.0021202177936790745,0.6999999944249856,0.0030288825865216265,1.0,0.002119877732271019,0.6999999942365992,0.003028396785321262,1.0
0,charge,full,1.798130808208324,0.3708435614450472,4.848758331415111,1.0,3.7394223473408172,0.6999999949121011,5.342031963600766,1.0,4.110705065035091,0.6999999953716448,5.872435846021157,1.0,5.735138783571343,0.6999999966825906,8.193055443930088,1.0,3.2305446150067283,0.6999999941106515,4.615063774552067,1.0
1,charge,full,1.798130808208324,0.25223618420541216,7.128758365389758,1.0,5.3354223439433515,0.6999999928681173,7.622031997575413,1.0,5.706705061637626,0.6999999933321233,8.152435879995805,1.0,7.331138780173878,0.6999999948095913,10.473055477904737,1.0,4.826544611609263,0.6999999921161807,6.895063808526714,1.0
2,charge,full,1.798130808208324,0.19111244352175033,9.408758399364405,1.0,6.931422340545886,0.6999999917654118,9.90203203155006,1.0,7.302705058240161,0.6999999921840733,10.432435913970451,1.0,8.186227710726966,0.6999999941065578,11.694611113783544,1.0,6.422544608211798,0.6999999911129603,9.175063842501363,1.0
3,charge,full,1.798130808208324,0.15660770703853252,11.481751710762888,1.0,8.106284400376879,0.6999999912311421,11.580406431319739,1.0,8.180540944548026,0.6999999917435745,11.68648720148091,1.0,8.357245486644128,0.6999999939832148,11.938922226397228,1.0,8.004508853043447,0.6999999905133601,11.435012802176136,1.0
4,charge,full,1.798130808208324,0.15114978590561237,11.896350348330579,1.0,8.34125679833763,0.6999999911423486,11.916081291265893,1.0,8.35610811134498,0.699999991666581,11.937297444033545,1.0,8.39144903978887,0.6999999939591495,11.987784446007549,1.0,8.320901683151293,0.6999999904207991,11.887002567170398,1.0
5,charge,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,1.0,8.39828975001008,0.69999999395436,11.99755688934713,1.0,8.384180245401167,0.6999999904031251,11.977400514781115,1.0
6,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
7,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
8,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
9,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
10,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
11,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
12,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
13,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
14,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
15,freeze,full,1.798130808208324,0.15010353699062845,11.979270070901716,1.0,8.388251275128692,0.6999999911251867,11.983216259253568,1.0,8.391221542611447,0.6999999916515689,11.987459489554182,0.0,8.39828975001008,0.69999999395436,11.99755688934713,0.0,8.384180245401167,0.6999999904031251,11.977400514781115,0.0
16,discharge,full,1.4189218670023986,0.15010353699062842,9.452954243782994,1.0,6.619830218566166,0.6999999911251868,9.456900432134844,1.0,6.622800484719114,0.6999999916515689,9.461143662435457,1.0,6.629868686300171,0.6999999939543599,9.471241062228408,1.0,6.615759190662797,0.6999999904031252,9.45108468766239,1.0
17,discharge,full,1.0397129257964735,0.15010353699062845,6.926638416664271,1.0,4.851409162003641,0.6999999911251867,6.930584605016121,1.0,4.854379426826782,0.6999999916515689,6.934827835316734,1.0,4.86144762259026,0.6999999939543597,6.944925235109685,1.0,4.847338135924428,0.6999999904031252,6.924768860543668,1.0
18,discharge,full,0.660503984590548,0.15010353699062845,4.400322589545548,1.0,3.082988105441116,0.6999999911251868,4.404268777897398,1.0,3.085958368934449,0.6999999916515689,4.408512008198011,1.0,3.093026558880351,0.6999999939543599,4.418609407990962,1.0,3.0789170811860584,0.6999999904031253,4.3984530334249445,1.0
19,discharge,full,0.2812950433846227,0.15010353699062845,1.8740067624268244,1.0,1.3145670488785908,0.6999999911251867,1.877952950778675,1.0,1.3175373110421165,0.6999999916515689,1.882196181079288,1.0,1.3246054951704411,0.6999999939543599,1.8922935808722388,1.0,1.3104960264476886,0.6999999904031252,1.8721372063062214,1.0
20,discharge,full,0.05625900532362629,0.15010353699062842,0.37480133014546335,1.0,0.2629133941048578,0.6999999911251867,0.3755905677687914,1.0,0.26350744650215474,0.699999991651569,0.3764392137783308,1.0,0.26492108324356023,0.69999999395436,0.3784586936165504,1.0,0.2620991896672076,0.6999999904031249,0.37442741894362963,1.0
21,discharge,full,0.011251800394065647,0.15010353699062837,0.07496026156111263,1.0,0.05258267568679964,0.6999999911251865,0.07511810907636979,1.0,0.05270148615917741,0.699999991651569,0.07528783826816104,1.0,0.05298421349060661,0.6999999939543597,0.07569173421173087,1.0,0.05241983480897572,0.699999990403125,0.07488547932520329,1.0
22,discharge,full,0.0022503599446812173,0.1501035369906284,0.014992051418626577,1.0,0.010516534510525581,0.6999999911251861,0.015023620919796317,1.0,0.010540296603584812,0.6999999916515692,0.015057566756131235,1.0,0.01059684206650028,0.6999999939543601,0.015138345940030384,1.0,0.010483966336902018,0.6999999904031253,0.014977094972336173,1.0
23,discharge,full,0.0004500719621098627,0.1501035369906284,0.0029984101050061374,1.0,0.0021033067767382545,0.6999999911251858,0.003004724004863745,1.0,0.0021080591950668366,0.6999999916515695,0.0030115131717260643,1.0,0.0021193682869758527,0.6999999939543595,0.00302766900754293,1.0,0.002096793142401786,0.6999999904031252,0.0029954188159263505,1.0
0,charge,full,1.6719657899616414,0.3581359535803484,4.668522591062707,1.0,5.353969441025868,0.6999999964464118,7.648527811722266,1.0,4.5766716374827165,0.6999999958428735,6.538102378089193,1.0,4.414223014314231,0.6999999956898864,6.3060329164199285,1.0,3.7998784881000054,0.6999999949930495,5.428397878971035,1.0
1,charge,full,1.6719657899616414,0.24062176669571586,6.948522625037354,1.0,6.949969437628402,0.6999999945249248,9.928527845696912,1.0,6.172671634085251,0.6999999938354723,8.81810241206384,1.0,6.010223010916766,0.699999993668853,8.586032950394575,1.0,5.39587848470254,0.699999992948024,7.708397912945682,1.0
2,charge,full,1.6719657899616414,0.18117372105370558,9.228522659012,1.0,8.109993841568743,0.699999993602933,11.585705593833255,1.0,7.768671630687786,0.699999992652874,11.098102446038489,1.0,7.606223007519301,0.6999999924959591,10.866032984369223,1.0,6.991878481305075,0.6999999918366132,9.98839794692033,1.0
3,charge,full,1.6719657899616414,0.14607801385137972,11.445704564840984,1.0,8.341998708528243,0.6999999934493051,11.917141123705425,1.0,8.273734259831086,0.6999999923736704,11.819620499959154,1.0,8.241244534920742,0.6999999921556199,11.773206610391785,1.0,8.118375628631673,0.6999999913152206,11.597679613364232,1.0
4,charge,full,1.6719657899616414,0.14062965535286803,11.889140919575913,1.0,8.388399679154428,0.6999999934195993,11.98342822572884,1.0,8.374746779638931,0.6999999923218708,11.963924102142123,1.0,8.368248832830984,0.6999999920937505,11.954641324781944,1.0,8.3436750446681,0.6999999912278367,11.919535927468878,1.0
5,charge,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,1.0,8.393649690899023,0.6999999920816012,11.990928265497107,1.0,8.388734925189608,0.6999999912109234,11.983907186452981,1.0
6,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
7,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
8,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
9,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
10,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
11,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
12,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
13,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
14,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
15,freeze,full,1.6719657899616414,0.13958839316316318,11.977828185236726,1.0,8.397679872726522,0.6999999934136975,11.99668564534332,1.0,8.394949282396336,0.6999999923116605,11.992784820858482,0.0,8.393649690899023,0.6999999920816012,11.990928265497107,0.0,8.388734925189608,0.6999999912109234,11.983907186452981,0.0
16,discharge,full,1.3193214230314712,0.13958839316316318,9.451512358118002,1.0,6.629258810382496,0.6999999934136973,9.470369818224597,1.0,6.626528222836404,0.6999999923116604,9.46646899373976,1.0,6.625228631920293,0.6999999920816011,9.464612438378385,1.0,6.620313868410485,0.6999999912109233,9.457591359334259,1.0
17,discharge,full,0.9666770561013011,0.13958839316316318,6.925196530999279,1.0,4.86083774803847,0.6999999934136973,6.944053991105874,1.0,4.858107163276472,0.6999999923116605,6.9401531666210365,1.0,4.8568075729415625,0.699999992081601,6.938296611259662,1.0,4.851892811631362,0.6999999912109233,6.931275532215536,1.0
18,discharge,full,0.614032689171131,0.13958839316316318,4.398880703880556,1.0,3.092416685694445,0.6999999934136973,4.417738163987151,1.0,3.0896861037165393,0.6999999923116604,4.413837339502313,1.0,3.088386513962833,0.699999992081601,4.411980784140939,1.0,3.0834717548522397,0.6999999912109232,4.404959705096813,1.0
19,discharge,full,0.26138832224096087,0.13958839316316315,1.8725648767618326,1.0,1.3239956233504193,0.6999999934136972,1.8914223368684278,1.0,1.321265044156607,0.6999999923116605,1.8875215123835902,1.0,1.3199654549841036,0.6999999920816011,1.8856649570222155,1.0,1.3150506980731174,0.6999999912109232,1.8786438779780896,1.0
20,discharge,full,0.0522776613322006,0.13958839316316324,0.3745129530296538,1.0,0.264799108886826,0.6999999934136971,0.3782844448261742,1.0,0.26425299308061456,0.6999999923116605,0.377504279975708,1.0,0.2639930752616062,0.6999999920816008,0.37713296892556514,1.0,0.2630101239379976,0.6999999912109232,0.37572875320043786,1.0
21,discharge,full,0.010455531643241832,0.1395883931631632,0.07490258614138845,1.0,0.05295981862071383,0.6999999934136973,0.07565688445573282,1.0,0.05285059546598181,0.6999999923116608,0.07550085149493996,1.0,0.05279861190527857,0.699999992081601,0.07542658928933771,1.0,0.05260202165227451,0.699999991210923,0.0751457461610518,1.0
22,discharge,full,0.0020911062040087167,0.13958839316316327,0.01498051633536928,1.0,0.010591963092812524,0.699999993413697,0.015131375989246215,1.0,0.010570118463168167,0.6999999923116607,0.015100169398947705,1.0,0.01055972175164721,0.699999992081601,0.015085316958712527,1.0,0.010520403703389941,0.6999999912109232,0.015029148336403259,1.0
23,discharge,full,0.00041822121587381457,0.1395883931631632,0.002996103088492184,1.0,0.002118392492296466,0.6999999934136975,0.0030262750174691842,1.0,0.002114023566628003,0.6999999923116608,0.003020033699781495,1.0,0.0021119442244477496,0.6999999920816009,0.0030170632119115148,1.0,0.0021040806152650034,0.699999991210923,0.0030058294881192427,1.0
